time,data,src
34594337960.59658,1.16356,uFldNodeComms
34594337961.1686,1.14400,uFldNodeComms
34594337961.76354,1.18993,uFldNodeComms
34594337962.31108,1.09503,uFldNodeComms
34594337962.90718,1.19221,uFldNodeComms
34594337963.5018,1.18927,uFldNodeComms
34594337964.07876,1.15388,uFldNodeComms
34594337964.6613,1.16512,uFldNodeComms
34594337965.25772,1.19275,uFldNodeComms
34594337965.84334,1.17130,uFldNodeComms
34594337966.42922,1.17175,uFldNodeComms
34594337967.02298,1.18752,uFldNodeComms
34594337967.61408,1.18213,uFldNodeComms
34594337968.152145,1.07619,uFldNodeComms
34594337968.66822,1.03217,uFldNodeComms
34594337969.2517,1.16696,uFldNodeComms
34594337969.852776,1.20216,uFldNodeComms
34594337970.36216,1.01880,uFldNodeComms
34594337970.87152,1.01865,uFldNodeComms
34594337971.44542,1.14783,uFldNodeComms
34594337972.04598,1.20113,uFldNodeComms
34594337972.62764,1.16333,uFldNodeComms
34594337973.18112,1.10695,uFldNodeComms
34594337973.781555,1.20081,uFldNodeComms
34594337974.32454,1.08604,uFldNodeComms
34594337974.92593,1.20282,uFldNodeComms
34594337975.5194,1.18694,uFldNodeComms
34594337976.1166,1.19427,uFldNodeComms
34594337976.67926,1.12537,uFldNodeComms
34594337977.25288,1.14728,uFldNodeComms
34594337977.828316,1.15088,uFldNodeComms
34594337978.42876,1.20081,uFldNodeComms
34594337979.03184,1.20604,uFldNodeComms
34594337979.6309,1.19827,uFldNodeComms
34594337980.2245,1.18721,uFldNodeComms
34594337980.8218,1.19455,uFldNodeComms
34594337981.41534,1.18716,uFldNodeComms
34594337981.96668,1.10268,uFldNodeComms
34594337982.4943,1.05504,uFldNodeComms
34594337983.085075,1.18172,uFldNodeComms
34594337983.67362,1.17712,uFldNodeComms
34594337984.27526,1.20332,uFldNodeComms
34594337984.875,1.19943,uFldNodeComms
34594337985.43724,1.12440,uFldNodeComms
34594337986.03076,1.18709,uFldNodeComms
34594337986.58943,1.11736,uFldNodeComms
34594337987.1407,1.10248,uFldNodeComms
34594337987.73366,1.18588,uFldNodeComms
34594337988.301476,1.13576,uFldNodeComms
34594337988.90342,1.20380,uFldNodeComms
34594337989.502975,1.19896,uFldNodeComms
34594337990.04812,1.09048,uFldNodeComms
34594337990.64686,1.19748,uFldNodeComms
34594337991.256836,1.21996,uFldNodeComms
34594337991.82222,1.13080,uFldNodeComms
34594337992.4238,1.20312,uFldNodeComms
34594337993.00786,1.16820,uFldNodeComms
34594337993.5144,1.01288,uFldNodeComms
34594337994.07884,1.12904,uFldNodeComms
34594337994.68038,1.20303,uFldNodeComms
34594337995.2173,1.07388,uFldNodeComms
34594337995.81922,1.20384,uFldNodeComms
34594337996.382675,1.12697,uFldNodeComms
34594337996.98488,1.20432,uFldNodeComms
34594337997.511536,1.05333,uFldNodeComms
34594337998.10466,1.18623,uFldNodeComms
34594337998.668816,1.12836,uFldNodeComms
34594337999.25944,1.18120,uFldNodeComms
34594337999.828896,1.13892,uFldNodeComms
34594338000.51644,1.37505,uFldNodeComms
34594338001.072876,1.11292,uFldNodeComms
34594338001.67542,1.20509,uFldNodeComms
34594338002.287796,1.22459,uFldNodeComms
34594338002.8827,1.19000,uFldNodeComms
34594338003.416756,1.06804,uFldNodeComms
34594338003.9409,1.04831,uFldNodeComms
34594338004.48234,1.08293,uFldNodeComms
34594338005.05626,1.14787,uFldNodeComms
34594338005.65606,1.19945,uFldNodeComms
34594338006.19218,1.07231,uFldNodeComms
34594338006.78712,1.18993,uFldNodeComms
34594338007.38973,1.20518,uFldNodeComms
34594338007.9807,1.18193,uFldNodeComms
34594338008.60514,1.24884,uFldNodeComms
34594338009.20516,1.20012,uFldNodeComms
34594338009.74472,1.07913,uFldNodeComms
34594338010.27782,1.06622,uFldNodeComms
34594338010.85418,1.15273,uFldNodeComms
34594338011.40738,1.10640,uFldNodeComms
34594338011.96771,1.12065,uFldNodeComms
34594338012.50766,1.07986,uFldNodeComms
34594338013.10829,1.20125,uFldNodeComms
34594338013.67428,1.13203,uFldNodeComms
34594338014.23406,1.11957,uFldNodeComms
34594338014.7842,1.10019,uFldNodeComms
34594338015.344536,1.12073,uFldNodeComms
34594338015.92578,1.16245,uFldNodeComms
34594338016.5143,1.17708,uFldNodeComms
34594338017.06926,1.10983,uFldNodeComms
34594338017.61701,1.09552,uFldNodeComms
34594338018.17576,1.11757,uFldNodeComms
34594338018.74376,1.13599,uFldNodeComms
34594338019.31658,1.14565,uFldNodeComms
34594338019.89326,1.15337,uFldNodeComms
34594338020.48022,1.17392,uFldNodeComms
34594338021.01358,1.06671,uFldNodeComms
34594338021.61606,1.20493,uFldNodeComms
34594338022.19832,1.16457,uFldNodeComms
34594338022.761696,1.12675,uFldNodeComms
34594338023.31764,1.11188,uFldNodeComms
34594338023.90618,1.17700,uFldNodeComms
34594338024.49594,1.17957,uFldNodeComms
34594338025.08012,1.16832,uFldNodeComms
34594338025.69316,1.22612,uFldNodeComms
34594338026.292465,1.19862,uFldNodeComms
34594338026.85704,1.12917,uFldNodeComms
34594338027.41484,1.11560,uFldNodeComms
34594338027.980865,1.13196,uFldNodeComms
34594338028.48552,1.00940,uFldNodeComms
34594338029.00604,1.04105,uFldNodeComms
34594338029.60858,1.20508,uFldNodeComms
34594338030.187836,1.15852,uFldNodeComms
34594338030.78808,1.20044,uFldNodeComms
34594338031.3601,1.14400,uFldNodeComms
34594338031.92169,1.12325,uFldNodeComms
34594338032.52268,1.20200,uFldNodeComms
34594338033.084915,1.12440,uFldNodeComms
34594338033.67612,1.18243,uFldNodeComms
34594338034.278,1.20372,uFldNodeComms
34594338034.87029,1.18465,uFldNodeComms
34594338035.47166,1.20276,uFldNodeComms
34594338036.0219,1.10048,uFldNodeComms
34594338036.62322,1.20244,uFldNodeComms
34594338037.19696,1.14764,uFldNodeComms
34594338037.75247,1.11104,uFldNodeComms
34594338038.289955,1.07504,uFldNodeComms
34594338038.89085,1.20172,uFldNodeComms
34594338039.43872,1.09572,uFldNodeComms
34594338040.01854,1.15959,uFldNodeComms
34594338040.53636,1.03572,uFldNodeComms
34594338041.13936,1.20576,uFldNodeComms
34594338041.695,1.11148,uFldNodeComms
34594338042.26888,1.14775,uFldNodeComms
34594338042.79194,1.04613,uFldNodeComms
34594338043.36392,1.14388,uFldNodeComms
34594338043.9174,1.10704,uFldNodeComms
34594338044.51478,1.19472,uFldNodeComms
34594338045.08996,1.15041,uFldNodeComms
34594338045.6904,1.20091,uFldNodeComms
34594338046.2812,1.18161,uFldNodeComms
34594338046.8948,1.22713,uFldNodeComms
34594338047.48788,1.18611,uFldNodeComms
34594338048.079216,1.18280,uFldNodeComms
34594338048.61368,1.06891,uFldNodeComms
34594338049.1681,1.10889,uFldNodeComms
34594338049.7696,1.20296,uFldNodeComms
34594338050.35581,1.17239,uFldNodeComms
34594338050.88164,1.05173,uFldNodeComms
34594338051.46086,1.15825,uFldNodeComms
34594338051.98896,1.05632,uFldNodeComms
34594338052.55536,1.13287,uFldNodeComms
34594338053.14242,1.17412,uFldNodeComms
34594338053.74484,1.20480,uFldNodeComms
34594338054.34461,1.19945,uFldNodeComms
34594338054.91244,1.13568,uFldNodeComms
34594338055.51378,1.20274,uFldNodeComms
34594338056.07698,1.12637,uFldNodeComms
34594338056.67826,1.20247,uFldNodeComms
34594338057.24636,1.13632,uFldNodeComms
34594338057.88236,1.27205,uFldNodeComms
34594338058.48302,1.20108,uFldNodeComms
34594338059.071075,1.17632,uFldNodeComms
34594338059.66526,1.18835,uFldNodeComms
34594338060.23958,1.14868,uFldNodeComms
34594338060.77884,1.07848,uFldNodeComms
34594338061.371216,1.18477,uFldNodeComms
34594338061.93526,1.12808,uFldNodeComms
34594338062.5083,1.14612,uFldNodeComms
34594338063.09488,1.17311,uFldNodeComms
34594338063.66846,1.14717,uFldNodeComms
34594338064.24085,1.14474,uFldNodeComms
34594338064.81906,1.15645,uFldNodeComms
34594338065.41188,1.18564,uFldNodeComms
34594338066.01314,1.20253,uFldNodeComms
34594338066.6136,1.20091,uFldNodeComms
34594338067.14168,1.05620,uFldNodeComms
34594338067.67578,1.06818,uFldNodeComms
34594338068.23562,1.11971,uFldNodeComms
34594338068.8115,1.15164,uFldNodeComms
34594338069.41568,1.20844,uFldNodeComms
34594338069.98478,1.13817,uFldNodeComms
34594338070.56418,1.15880,uFldNodeComms
34594338071.10134,1.07431,uFldNodeComms
34594338071.708916,1.21521,uFldNodeComms
34594338072.25576,1.09360,uFldNodeComms
34594338072.80248,1.09344,uFldNodeComms
34594338073.37998,1.15504,uFldNodeComms
34594338073.98366,1.20740,uFldNodeComms
34594338074.57868,1.18991,uFldNodeComms
34594338075.08943,1.02161,uFldNodeComms
34594338075.69162,1.20404,uFldNodeComms
34594338076.28082,1.17876,uFldNodeComms
34594338076.90314,1.24464,uFldNodeComms
34594338077.46108,1.11545,uFldNodeComms
34594338077.9985,1.07527,uFldNodeComms
34594338078.59996,1.20291,uFldNodeComms
34594338079.185196,1.17046,uFldNodeComms
34594338079.73644,1.10254,uFldNodeComms
34594338080.28952,1.10605,uFldNodeComms
34594338080.868095,1.15729,uFldNodeComms
34594338081.4064,1.07655,uFldNodeComms
34594338082.00744,1.20207,uFldNodeComms
34594338082.5869,1.15897,uFldNodeComms
34594338083.188896,1.20396,uFldNodeComms
34594338083.78834,1.19884,uFldNodeComms
34594338084.33648,1.09633,uFldNodeComms
34594338084.91254,1.15211,uFldNodeComms
34594338085.44763,1.07016,uFldNodeComms
34594338085.95354,1.01172,uFldNodeComms
34594338086.50026,1.09352,uFldNodeComms
34594338087.0794,1.15833,uFldNodeComms
34594338087.68052,1.20224,uFldNodeComms
34594338088.26148,1.16188,uFldNodeComms
34594338088.8635,1.20395,uFldNodeComms
34594338089.46376,1.20064,uFldNodeComms
34594338090.03972,1.15196,uFldNodeComms
34594338090.57886,1.07820,uFldNodeComms
34594338091.08108,1.00449,uFldNodeComms
34594338091.6576,1.15303,uFldNodeComms
34594338092.1642,1.01320,uFldNodeComms
34594338092.697586,1.06673,uFldNodeComms
34594338093.29876,1.20244,uFldNodeComms
34594338093.90052,1.20348,uFldNodeComms
34594338094.43788,1.07472,uFldNodeComms
34594338094.98404,1.09233,uFldNodeComms
34594338095.52868,1.08926,uFldNodeComms
34594338096.08489,1.11241,uFldNodeComms
34594338096.66166,1.15355,uFldNodeComms
34594338097.24106,1.15884,uFldNodeComms
34594338097.841415,1.20068,uFldNodeComms
34594338098.42012,1.15739,uFldNodeComms
34594338098.94828,1.05632,uFldNodeComms
34594338099.546,1.19548,uFldNodeComms
34594338100.04944,1.00681,uFldNodeComms
34594338100.5688,1.03876,uFldNodeComms
34594338101.0802,1.02284,uFldNodeComms
34594338101.59429,1.02812,uFldNodeComms
34594338102.18222,1.17592,uFldNodeComms
34594338102.74772,1.13092,uFldNodeComms
34594338103.294,1.09264,uFldNodeComms
34594338103.85835,1.12865,uFldNodeComms
34594338104.424416,1.13216,uFldNodeComms
34594338104.98754,1.12624,uFldNodeComms
34594338105.50316,1.03125,uFldNodeComms
34594338106.10308,1.19983,uFldNodeComms
34594338106.6548,1.10345,uFldNodeComms
34594338107.17422,1.03879,uFldNodeComms
34594338107.71804,1.08768,uFldNodeComms
34594338108.287,1.13792,uFldNodeComms
34594338108.887596,1.20120,uFldNodeComms
34594338109.46958,1.16388,uFldNodeComms
34594338110.03186,1.12468,uFldNodeComms
34594338110.63176,1.19975,uFldNodeComms
34594338111.222,1.18053,uFldNodeComms
34594338111.8045,1.16496,uFldNodeComms
34594338112.3902,1.17140,uFldNodeComms
34594338112.98434,1.18823,uFldNodeComms
34594338113.539665,1.11069,uFldNodeComms
34594338114.14548,1.21164,uFldNodeComms
34594338114.74678,1.20261,uFldNodeComms
34594338115.34387,1.19415,uFldNodeComms
34594338115.912766,1.13776,uFldNodeComms
34594338116.497505,1.16953,uFldNodeComms
34594338117.0815,1.16800,uFldNodeComms
34594338117.6547,1.14639,uFldNodeComms
34594338118.16276,1.01613,uFldNodeComms
34594338118.73028,1.13503,uFldNodeComms
34594338119.23622,1.01190,uFldNodeComms
34594338119.82962,1.18674,uFldNodeComms
34594338120.400696,1.14221,uFldNodeComms
34594338120.96232,1.12320,uFldNodeComms
34594338121.5646,1.20459,uFldNodeComms
34594338122.14354,1.15790,uFldNodeComms
34594338122.71998,1.15288,uFldNodeComms
34594338123.282295,1.12463,uFldNodeComms
34594338123.884056,1.20352,uFldNodeComms
