time,data,src
34594337959.72674,0.00040,uFldDelve
34594337960.27593,0.00017,uFldDelve
34594337960.87714,0.00012,uFldDelve
34594337961.434006,0.00060,uFldDelve
34594337961.94748,0.00047,uFldDelve
34594337962.54522,0.00040,uFldDelve
34594337963.12622,0.00032,uFldDelve
34594337963.66784,0.00069,uFldDelve
34594337964.26922,0.00044,uFldDelve
34594337964.84572,0.00072,uFldDelve
34594337965.44824,0.00027,uFldDelve
34594337966.023155,0.00096,uFldDelve
34594337966.60366,0.00082,uFldDelve
34594337967.20256,0.00069,uFldDelve
34594337967.78506,0.00072,uFldDelve
34594337968.35046,0.00055,uFldDelve
34594337968.95012,0.00040,uFldDelve
34594337969.4531,0.00040,uFldDelve
34594337970.02298,0.00027,uFldDelve
34594337970.603676,0.00034,uFldDelve
34594337971.1579,0.00044,uFldDelve
34594337971.74966,0.00047,uFldDelve
34594337972.28681,0.00024,uFldDelve
34594337972.88694,0.00056,uFldDelve
34594337973.43301,0.00063,uFldDelve
34594337974.02286,0.00060,uFldDelve
34594337974.52712,0.00027,uFldDelve
34594337975.08756,0.00053,uFldDelve
34594337975.6888,0.00040,uFldDelve
34594337976.25514,0.00113,uFldDelve
34594337976.85148,0.00104,uFldDelve
34594337977.4646,0.00072,uFldDelve
34594337977.97402,0.00056,uFldDelve
34594337978.55022,0.00084,uFldDelve
34594337979.13668,0.00044,uFldDelve
34594337979.72538,0.00056,uFldDelve
34594337980.32718,0.00232,uFldDelve
34594337980.88552,0.00232,uFldDelve
34594337981.48024,0.00029,uFldDelve
34594337982.04674,0.00075,uFldDelve
34594337982.64022,0.00323,uFldDelve
34594337983.2408,0.00084,uFldDelve
34594337983.87522,0.00032,uFldDelve
34594337984.39722,0.00060,uFldDelve
34594337984.91492,0.00067,uFldDelve
34594337985.43956,0.00069,uFldDelve
34594337985.9853,0.00023,uFldDelve
34594337986.55026,0.00044,uFldDelve
34594337987.15454,0.00060,uFldDelve
34594337987.734856,0.00177,uFldDelve
34594337988.335976,0.00017,uFldDelve
34594337988.938255,0.00305,uFldDelve
34594337989.5371,0.00069,uFldDelve
34594337990.04994,0.00372,uFldDelve
34594337990.60802,0.00020,uFldDelve
34594337991.11902,0.00131,uFldDelve
34594337991.71034,0.00056,uFldDelve
34594337992.290276,0.00066,uFldDelve
34594337992.88474,0.00024,uFldDelve
34594337993.47956,0.00064,uFldDelve
34594337994.0803,0.00076,uFldDelve
34594337994.681076,0.00064,uFldDelve
34594337995.28298,0.00029,uFldDelve
34594337995.86006,0.00076,uFldDelve
34594337996.461555,0.00060,uFldDelve
34594337996.99196,0.00128,uFldDelve
34594337997.51338,0.00037,uFldDelve
34594337998.1046,0.00056,uFldDelve
34594337998.66128,0.00079,uFldDelve
34594337999.202415,0.00081,uFldDelve
34594337999.79406,0.00032,uFldDelve
34594338000.51412,0.00116,uFldDelve
34594338001.08468,0.00044,uFldDelve
34594338001.6164,0.00101,uFldDelve
34594338002.15982,0.00072,uFldDelve
34594338002.74954,0.00061,uFldDelve
34594338003.29152,0.00113,uFldDelve
34594338003.86512,0.00072,uFldDelve
34594338004.44335,0.00017,uFldDelve
34594338005.02708,0.00060,uFldDelve
34594338005.62944,0.00101,uFldDelve
34594338006.19615,0.00034,uFldDelve
34594338006.78974,0.00032,uFldDelve
34594338007.39295,0.00113,uFldDelve
34594338007.98244,0.00084,uFldDelve
34594338008.60614,0.00111,uFldDelve
34594338009.191376,0.00020,uFldDelve
34594338009.7445,0.00044,uFldDelve
34594338010.30432,0.00044,uFldDelve
34594338010.90526,0.00032,uFldDelve
34594338011.495476,0.00020,uFldDelve
34594338012.09516,0.00027,uFldDelve
34594338012.69638,0.00027,uFldDelve
34594338013.207275,0.00055,uFldDelve
34594338013.807976,0.00008,uFldDelve
34594338014.39298,0.00056,uFldDelve
34594338014.92874,0.00084,uFldDelve
34594338015.51452,0.00049,uFldDelve
34594338016.09266,0.00027,uFldDelve
34594338016.69876,0.00056,uFldDelve
34594338017.29836,0.00084,uFldDelve
34594338017.85518,0.00055,uFldDelve
34594338018.41234,0.00024,uFldDelve
34594338018.97204,0.00040,uFldDelve
34594338019.4944,0.00040,uFldDelve
34594338020.09436,0.00040,uFldDelve
34594338020.69802,0.00032,uFldDelve
34594338021.212616,0.00041,uFldDelve
34594338021.7759,0.00096,uFldDelve
34594338022.3176,0.00055,uFldDelve
34594338022.895676,0.00035,uFldDelve
34594338023.4336,0.00076,uFldDelve
34594338024.03784,0.00092,uFldDelve
34594338024.607796,0.00061,uFldDelve
34594338025.216255,0.00098,uFldDelve
34594338025.938736,0.00089,uFldDelve
34594338026.51282,0.00060,uFldDelve
34594338027.11292,0.00084,uFldDelve
34594338027.65724,0.00029,uFldDelve
34594338028.18242,0.00084,uFldDelve
34594338028.78301,0.00053,uFldDelve
34594338029.352516,0.00209,uFldDelve
34594338029.87126,0.00032,uFldDelve
34594338030.47194,0.00125,uFldDelve
34594338031.0195,0.00069,uFldDelve
34594338031.6213,0.00067,uFldDelve
34594338032.19834,0.00032,uFldDelve
34594338032.7677,0.00092,uFldDelve
34594338033.3066,0.00079,uFldDelve
34594338033.873,0.00052,uFldDelve
34594338034.447556,0.00034,uFldDelve
34594338035.00188,0.00055,uFldDelve
34594338035.505035,0.00076,uFldDelve
34594338036.10112,0.00079,uFldDelve
34594338036.69696,0.00099,uFldDelve
34594338037.29396,0.00069,uFldDelve
34594338037.89121,0.00165,uFldDelve
34594338038.44266,0.00148,uFldDelve
